trAnsaCtion_id,STOre_id,CAShiEr_id,transaction_time,item_count,payment_method,uSeD_cOupon,stOre_reGIOn,totAL_aMOunT
TX000369,S002,C002,2025-02-07 10:00:00,4,QR,True,West,101.17
TX000370,S001,C017,2025-03-09 20:00:00,9,Cash,True,South,179.57
TX000371,S005,C015,2025-04-25 06:00:00,13,Credit,True,East,520.87
TX000372,S003,C018,2025-02-18 16:00:00,8,Cash,False,West,306.83
TX000373,S004,C029,2025-04-22 00:00:00,7,QR,True,West,246.16
TX000374,S004,C010,2024-12-14 08:00:00,4,Points,True,North,99.21
TX000375,S003,C006,2025-04-13 14:00:00,9,Points,False,East,196.67
TX000376,S001,C021,2025-02-05 16:00:00,4,Points,True,West,218.08
TX000377,S002,C016,2025-01-03 02:00:00,1,Cash,True,East,12.44
TX000378,S001,C005,2025-03-19 08:00:00,6,Cash,True,South,256.92
TX000379,S003,C012,2025-02-06 22:00:00,4,QR,True,East,43.92
TX000380,S003,C028,2025-04-07 06:00:00,10,Cash,True,North,196.92
TX000381,S002,C006,2025-03-28 22:00:00,3,Points,True,East,73.42
TX000382,S005,C014,2025-03-07 12:00:00,12,Credit,True,East,651.89
TX000383,S005,C026,2025-03-12 12:00:00,5,Credit,False,South,84.43
TX000384,S002,C023,2025-01-03 08:00:00,3,Credit,False,North,170.67
TX000385,S005,C016,2025-01-23 06:00:00,11,Points,False,South,558.5
TX000386,S004,C025,2025-02-27 00:00:00,9,Cash,True,West,395.57
TX000387,S005,C007,2025-01-27 06:00:00,12,Credit,True,South,367.05
TX000388,S005,C002,2025-01-08 06:00:00,6,Cash,False,North,331.58
TX000389,S005,C006,2025-02-18 12:00:00,3,Cash,False,North,109.19
TX000390,S004,C009,2025-01-09 02:00:00,5,Points,False,East,142.8
TX000391,S005,C007,2025-03-27 12:00:00,8,Cash,True,North,314.25
TX000392,S004,C002,2025-02-26 02:00:00,14,Cash,False,South,302.59
TX000393,S002,C019,2025-02-01 10:00:00,8,Points,True,North,189.15
TX000394,S001,C008,2025-04-21 02:00:00,6,QR,False,West,335.79
TX000395,S002,C011,2024-12-04 02:00:00,5,Credit,False,North,248.48
TX000396,S001,C025,2024-12-20 02:00:00,5,Credit,True,North,178.38
TX000397,S002,C004,2025-03-26 16:00:00,1,Cash,True,South,30.83
TX000398,S001,C016,2025-01-16 20:00:00,2,QR,True,East,100.76
TX000399,S001,C025,2025-01-06 10:00:00,12,Points,True,East,462.38
TX000400,S003,C018,2025-04-29 22:00:00,11,Cash,True,South,338.27
TX000401,S001,C013,2025-03-19 20:00:00,4,Points,True,East,143.09
TX000402,S001,C027,2024-12-03 04:00:00,6,Credit,False,West,129.81
TX000403,S003,C005,2024-12-19 18:00:00,11,Points,True,West,221.08
TX000404,S005,C027,2025-03-19 08:00:00,7,Credit,True,East,416.18
TX000405,S005,C002,2025-02-05 10:00:00,1,Points,True,South,58.48
TX000406,S003,C011,2025-04-16 00:00:00,8,Points,False,South,248.33
TX000407,S004,C001,2024-12-24 14:00:00,12,QR,False,East,429.16
TX000408,S001,C013,2025-02-12 04:00:00,1,Points,True,North,51.36
TX000409,S001,C030,2025-02-18 22:00:00,9,Cash,True,East,416.63
TX000410,S003,C005,2025-04-05 08:00:00,4,QR,True,West,59.91
TX000411,S003,C018,2025-01-07 16:00:00,12,Cash,True,West,344.77
TX000412,S004,C014,2025-02-23 22:00:00,7,Points,True,North,157.55
TX000413,S005,C013,2025-02-06 22:00:00,11,Points,True,West,655.95
TX000414,S002,C007,2025-01-24 20:00:00,14,QR,False,South,664.09
TX000415,S005,C008,2025-04-08 06:00:00,6,Credit,True,North,74.33
TX000416,S001,C018,2025-01-15 12:00:00,13,QR,True,North,715.02
TX000417,S003,C007,2025-03-12 06:00:00,9,Credit,True,North,507.58
TX000418,S004,C020,2025-02-28 08:00:00,14,Credit,True,South,373.29
TX000419,S005,C017,2025-04-07 22:00:00,2,Points,False,West,84.2
TX000420,S004,C016,2024-12-02 08:00:00,11,Cash,True,East,485.12
TX000421,S005,C011,2025-03-10 14:00:00,7,QR,False,West,325.34
TX000422,S001,C019,2025-03-14 14:00:00,11,QR,True,East,491.43
TX000423,S002,C027,2024-12-14 02:00:00,5,Points,True,North,189.93
TX000424,S004,C028,2025-01-09 16:00:00,13,Points,True,East,750.0
TX000425,S004,C001,2025-02-28 02:00:00,7,QR,False,West,249.33
TX000426,S002,C021,2025-03-27 08:00:00,1,QR,False,South,15.55
TX000427,S004,C029,2025-01-13 02:00:00,11,Cash,True,West,154.23
TX000428,S004,C008,2024-12-09 04:00:00,11,Points,True,South,120.11
TX000429,S005,C001,2025-04-27 08:00:00,10,Cash,True,South,313.96
TX000430,S005,C030,2025-02-27 08:00:00,9,Points,True,South,212.96
TX000431,S002,C009,2024-12-24 06:00:00,1,Points,True,East,54.76
TX000432,S001,C019,2025-03-25 08:00:00,14,Cash,True,North,747.0
TX000433,S004,C021,2025-01-11 08:00:00,5,Credit,True,North,259.46
TX000434,S001,C009,2024-12-26 02:00:00,14,Credit,False,North,747.09
TX000435,S002,C021,2024-12-16 00:00:00,8,Credit,False,South,199.04
TX000436,S002,C025,2025-01-20 12:00:00,1,Points,True,East,31.31
TX000437,S005,C010,2025-03-04 12:00:00,7,Cash,True,East,179.11
TX000438,S004,C024,2025-01-28 06:00:00,2,Credit,True,East,28.61
TX000439,S003,C023,2025-02-21 16:00:00,7,QR,True,West,393.42
TX000440,S002,C011,2025-03-05 22:00:00,7,Credit,True,East,285.57
TX000441,S004,C001,2024-12-16 20:00:00,9,Cash,True,East,149.65
TX000442,S001,C020,2024-12-22 00:00:00,6,Points,False,East,121.82
TX000443,S005,C025,2025-02-20 16:00:00,4,Cash,False,North,130.15
TX000444,S001,C026,2025-02-16 06:00:00,7,Points,False,South,88.16
TX000445,S002,C008,2025-03-09 16:00:00,7,Cash,True,West,165.2
TX000446,S002,C020,2025-03-17 14:00:00,4,Cash,False,North,180.69
TX000447,S001,C012,2025-03-23 04:00:00,2,QR,True,East,112.04
TX000448,S002,C001,2024-12-11 14:00:00,13,Credit,False,South,733.68
TX000449,S004,C010,2024-12-02 10:00:00,11,Credit,True,South,396.02
TX000450,S002,C004,2025-04-26 12:00:00,9,Cash,False,South,230.47
TX000451,S005,C015,2025-01-17 02:00:00,14,Credit,True,South,784.52
TX000452,S004,C019,2025-01-17 10:00:00,8,QR,False,East,394.65
TX000453,S003,C006,2025-03-23 04:00:00,5,Cash,False,West,196.78
TX000454,S002,C027,2025-01-27 02:00:00,14,Credit,False,East,724.19
TX000455,S002,C005,2025-01-22 02:00:00,5,Credit,True,South,164.71
TX000456,S005,C005,2025-03-20 06:00:00,1,Points,True,East,15.61
TX000457,S005,C018,2025-02-10 02:00:00,11,Credit,True,South,626.03
TX000458,S001,C028,2025-04-20 12:00:00,9,Credit,True,East,330.3
TX000459,S001,C003,2025-02-19 02:00:00,11,Points,True,West,492.41
TX000460,S001,C027,2025-04-18 12:00:00,14,Cash,False,South,414.6
TX000461,S005,C022,2024-12-13 20:00:00,10,Cash,True,East,167.87
TX000462,S001,C002,2025-01-10 18:00:00,11,QR,True,North,259.53
TX000463,S001,C004,2025-03-28 10:00:00,8,Points,True,West,97.47
TX000464,S003,C018,2025-02-04 08:00:00,5,Cash,False,North,71.89
TX000465,S001,C009,2025-03-04 22:00:00,10,Credit,False,East,202.46
TX000466,S002,C019,2025-03-29 00:00:00,6,Credit,False,West,228.3
TX000467,S005,C026,2024-12-21 10:00:00,12,Credit,True,West,715.73
TX000468,S004,C010,2025-03-10 22:00:00,10,QR,True,West,521.86
TX000469,S003,C022,2025-02-27 12:00:00,11,Cash,False,East,157.23
TX000470,S005,C015,2025-04-05 00:00:00,10,Points,True,West,521.17
TX000471,S005,C001,2025-04-22 02:00:00,8,Cash,True,West,294.52
TX000472,S002,C029,2025-02-02 04:00:00,6,Points,True,North,258.1
TX000473,S001,C011,2025-01-14 18:00:00,10,Points,True,East,164.88
TX000474,S002,C014,2025-02-15 16:00:00,14,Cash,True,South,416.81
TX000475,S001,C010,2025-01-03 22:00:00,4,Credit,False,East,216.82
TX000476,S001,C019,2025-01-13 16:00:00,3,Credit,False,East,93.8
TX000477,S005,C024,2025-02-07 22:00:00,7,Points,False,West,114.49
TX000478,S001,C021,2025-04-07 10:00:00,13,Credit,True,North,332.2
TX000479,S003,C016,2025-02-14 04:00:00,2,QR,False,North,42.15
TX000480,S003,C008,2024-12-03 22:00:00,7,QR,True,East,310.41
TX000481,S003,C002,2025-01-27 00:00:00,1,Points,False,South,55.55
TX000482,S005,C023,2024-12-02 14:00:00,13,Credit,True,East,606.77
TX000483,S002,C025,2024-12-27 16:00:00,10,Points,True,South,521.81
TX000484,S004,C007,2025-04-29 22:00:00,5,QR,False,South,251.45
TX000485,S001,C019,2025-01-12 14:00:00,9,QR,False,East,96.57
TX000486,S004,C007,2025-01-03 06:00:00,13,QR,False,West,210.84
TX000487,S002,C015,2025-01-24 10:00:00,13,Cash,True,West,405.2
TX000488,S002,C008,2025-02-19 22:00:00,1,QR,False,South,15.6
TX000489,S005,C014,2025-01-09 04:00:00,8,Credit,False,North,373.97
TX000490,S003,C001,2025-03-08 04:00:00,9,Cash,False,West,121.58
TX000491,S003,C029,2025-03-03 22:00:00,9,QR,False,West,277.31
TX000492,S002,C013,2025-03-25 18:00:00,8,Credit,True,South,236.92
TX000493,S005,C003,2025-02-08 10:00:00,4,QR,True,South,148.69
TX000494,S005,C021,2025-01-30 12:00:00,14,Credit,True,South,580.56
TX000495,S001,C028,2025-02-10 02:00:00,14,Credit,False,West,802.87
TX000496,S003,C006,2024-12-05 04:00:00,7,QR,False,West,164.91
TX000497,S002,C019,2025-04-20 16:00:00,1,QR,False,North,43.3
TX000498,S004,C015,2025-04-23 10:00:00,7,Cash,True,North,82.28
TX000499,S003,C004,2025-01-17 20:00:00,6,QR,False,East,60.3
TX000500,S001,C021,2025-03-12 02:00:00,5,Credit,True,South,56.34
TX000501,S005,C003,2025-03-06 16:00:00,1,Points,False,West,32.45
TX000502,S002,C004,2024-12-13 10:00:00,8,Cash,True,North,302.01
TX000503,S003,C005,2024-12-27 02:00:00,10,Credit,True,South,103.11
TX000504,S004,C018,2025-01-17 10:00:00,1,Credit,False,South,29.82
TX000505,S001,C026,2025-03-24 18:00:00,1,Points,False,East,12.04
TX000506,S001,C025,2024-12-26 08:00:00,14,QR,True,South,597.3
TX000507,S003,C010,2025-04-22 22:00:00,3,Credit,True,North,124.68
TX000508,S004,C008,2025-01-26 18:00:00,13,Points,False,East,639.72
TX000509,S001,C012,2025-02-08 18:00:00,8,Points,True,West,298.5
TX000510,S002,C022,2025-02-28 18:00:00,8,QR,False,East,329.18
TX000511,S001,C026,2025-02-22 12:00:00,14,Points,False,South,335.59
TX000512,S004,C027,2025-01-06 22:00:00,7,Points,True,South,99.91
TX000513,S005,C003,2025-01-21 00:00:00,5,Points,True,North,234.33
TX000514,S005,C027,2025-02-21 16:00:00,8,Points,False,South,324.75
TX000515,S003,C018,2024-12-22 22:00:00,2,Points,True,West,113.83
TX000516,S004,C023,2025-02-28 16:00:00,8,Points,True,North,475.69
TX000517,S001,C008,2025-04-12 22:00:00,12,Credit,False,South,628.37
TX000518,S001,C026,2025-02-22 14:00:00,11,Cash,True,West,652.09
TX000519,S005,C001,2025-04-16 22:00:00,2,QR,True,North,84.74
TX000520,S005,C014,2024-12-01 08:00:00,10,Cash,True,South,145.97
TX000521,S002,C022,2025-03-04 20:00:00,5,QR,True,West,72.46
TX000522,S005,C023,2025-03-12 14:00:00,11,Cash,False,West,553.92
TX000523,S002,C013,2025-02-03 10:00:00,13,QR,True,East,283.96
TX000524,S001,C025,2025-02-12 00:00:00,4,Points,True,North,52.2
TX000525,S002,C012,2025-02-21 14:00:00,13,Cash,True,East,436.98
TX000526,S002,C003,2025-02-12 14:00:00,1,Cash,True,West,25.73
TX000527,S003,C018,2025-03-25 10:00:00,5,QR,False,East,197.04
TX000528,S005,C021,2024-12-04 20:00:00,7,QR,False,East,280.05
TX000529,S002,C013,2025-02-11 04:00:00,1,Credit,False,East,44.08
TX000530,S001,C015,2025-02-07 12:00:00,2,Points,True,North,77.64
TX000531,S004,C010,2025-02-16 22:00:00,12,Points,False,South,348.55
TX000532,S002,C001,2025-01-24 14:00:00,14,Credit,False,East,156.57
TX000533,S005,C029,2024-12-23 08:00:00,9,QR,True,South,497.29
TX000534,S003,C006,2024-12-31 18:00:00,12,Points,True,North,316.15
TX000535,S001,C009,2025-01-22 22:00:00,5,QR,False,South,176.79
TX000536,S003,C010,2025-03-05 02:00:00,14,Points,False,North,529.86
TX000537,S004,C015,2025-04-21 02:00:00,13,Cash,True,South,334.65
TX000538,S002,C009,2025-04-20 04:00:00,7,Cash,True,North,177.97
TX000539,S002,C023,2025-01-24 16:00:00,2,Points,True,West,46.09
TX000540,S005,C014,2024-12-10 22:00:00,7,Points,False,North,155.17
TX000541,S002,C011,2025-02-08 04:00:00,7,Points,True,South,80.64
TX000542,S001,C007,2025-04-15 14:00:00,7,Credit,False,East,405.27
TX000543,S004,C024,2025-03-01 02:00:00,5,Points,False,West,198.82
TX000544,S003,C026,2025-03-25 02:00:00,9,Credit,False,East,138.63
TX000545,S004,C030,2025-01-31 16:00:00,2,Credit,True,South,79.2
TX000546,S002,C002,2025-04-04 18:00:00,4,Cash,False,East,86.45
TX000547,S003,C014,2024-12-10 16:00:00,2,Points,False,East,51.07
TX000548,S005,C006,2025-02-04 20:00:00,8,Cash,False,North,400.47
TX000549,S004,C005,2025-03-06 20:00:00,12,Cash,False,South,651.48
TX000550,S003,C005,2025-03-29 00:00:00,11,Credit,True,East,494.9
TX000551,S003,C029,2025-02-23 08:00:00,1,QR,False,East,56.63
TX000552,S003,C019,2025-04-18 16:00:00,9,Credit,True,East,497.26
TX000553,S001,C019,2025-03-01 02:00:00,12,Cash,True,South,450.7
TX000554,S004,C006,2025-01-22 18:00:00,13,Credit,False,West,720.1
TX000555,S003,C028,2025-01-12 16:00:00,14,Credit,False,East,521.5
TX000556,S004,C026,2025-04-27 20:00:00,5,Credit,True,East,76.07
TX000557,S003,C029,2025-02-05 18:00:00,11,Points,True,West,566.2
TX000558,S005,C010,2025-03-04 06:00:00,12,Credit,True,West,198.72
TX000559,S005,C023,2025-04-18 10:00:00,3,Cash,True,West,77.39
TX000560,S005,C014,2025-03-06 02:00:00,12,Credit,False,East,347.88
TX000561,S002,C017,2025-01-16 14:00:00,11,Points,False,North,554.01
TX000562,S003,C030,2025-04-15 08:00:00,4,Cash,False,South,56.71
TX000563,S002,C003,2025-01-10 14:00:00,1,Credit,False,East,32.25
TX000564,S004,C028,2025-03-16 00:00:00,3,Cash,True,West,95.51
TX000565,S002,C001,2025-02-13 16:00:00,11,Points,True,West,430.19
TX000566,S004,C010,2025-03-18 22:00:00,8,QR,False,West,221.55
TX000567,S004,C003,2025-03-12 00:00:00,12,Points,False,West,466.3
TX000568,S004,C005,2025-01-28 14:00:00,2,Points,False,North,118.59
TX000569,S002,C025,2025-04-02 12:00:00,2,Cash,True,South,27.15
TX000570,S003,C019,2025-01-18 08:00:00,9,Cash,False,North,483.58
TX000571,S002,C010,2025-02-04 18:00:00,5,QR,True,North,127.16
TX000572,S003,C030,2025-02-10 16:00:00,5,QR,True,South,166.43
TX000573,S003,C026,2024-12-21 12:00:00,1,QR,True,East,47.06
TX000574,S004,C025,2025-03-02 14:00:00,13,Points,True,East,721.52
TX000575,S002,C016,2024-12-13 18:00:00,6,Points,False,North,62.72
TX000576,S003,C001,2025-04-19 22:00:00,8,QR,True,South,344.88
TX000577,S005,C006,2025-04-01 12:00:00,6,QR,True,West,80.87
TX000578,S003,C009,2025-02-22 00:00:00,14,QR,False,South,507.97
TX000579,S005,C028,2025-03-03 10:00:00,7,Credit,False,East,332.42
TX000580,S002,C005,2025-01-28 00:00:00,14,Credit,True,North,258.67
TX000581,S002,C027,2025-03-20 00:00:00,4,QR,False,West,192.76
TX000582,S002,C014,2025-03-14 14:00:00,2,Points,False,East,50.95
TX000583,S003,C010,2025-03-02 00:00:00,1,Cash,True,West,40.53
TX000584,S001,C002,2025-02-28 04:00:00,12,Points,False,South,514.82
TX000585,S003,C005,2025-02-23 00:00:00,6,Cash,True,South,254.69
TX000586,S003,C001,2024-12-08 18:00:00,9,QR,True,East,98.35
TX000587,S004,C025,2025-04-27 18:00:00,10,Credit,False,East,176.14
TX000588,S004,C010,2025-02-18 18:00:00,5,Credit,False,West,264.05
TX000589,S003,C029,2025-02-23 06:00:00,12,Cash,False,West,683.91
TX000590,S005,C026,2025-01-07 16:00:00,2,QR,True,South,76.37
TX000591,S004,C025,2025-03-13 06:00:00,1,Credit,False,North,39.85
TX000592,S003,C022,2025-02-14 22:00:00,3,QR,True,West,143.25
TX000593,S001,C027,2024-12-19 02:00:00,4,QR,False,South,121.22
TX000594,S005,C009,2025-01-09 10:00:00,7,Cash,True,North,184.81
TX000595,S002,C030,2025-01-05 22:00:00,9,QR,False,East,435.69
TX000596,S003,C003,2024-12-29 08:00:00,8,QR,True,East,91.31
TX000597,S003,C015,2025-01-15 20:00:00,9,Cash,False,West,488.41
TX000598,S005,C004,2025-04-16 06:00:00,7,Credit,False,North,224.32
TX000599,S004,C013,2025-03-20 08:00:00,10,Points,False,South,352.11
TX000600,S004,C006,2025-03-17 10:00:00,8,QR,False,West,333.71
TX000601,S004,C020,2025-04-26 10:00:00,8,Cash,False,South,189.75
TX000602,S002,C017,2024-12-30 16:00:00,1,Credit,True,North,39.87
TX000603,S005,C023,2024-12-02 20:00:00,12,QR,True,West,535.82
TX000604,S005,C005,2025-04-28 18:00:00,14,Points,False,North,222.55
TX000605,S004,C030,2025-01-13 10:00:00,12,Credit,True,North,432.28
TX000606,S004,C015,2025-04-28 10:00:00,9,Cash,True,North,238.24
TX000607,S001,C008,2025-03-04 14:00:00,2,QR,False,South,75.74
TX000608,S001,C025,2025-02-05 18:00:00,12,Cash,False,East,132.78
TX000609,S003,C005,2025-03-11 06:00:00,11,Points,True,West,518.47
TX000610,S003,C024,2025-03-14 20:00:00,14,Points,True,South,257.88
TX000611,S005,C013,2025-02-02 10:00:00,7,Cash,False,North,311.29
TX000612,S005,C001,2025-04-20 04:00:00,13,QR,False,South,629.73
TX000613,S002,C001,2025-01-06 18:00:00,10,Cash,False,North,476.31
TX000614,S002,C007,2025-04-15 22:00:00,10,Credit,True,North,508.75
TX000615,S001,C022,2025-02-03 00:00:00,13,Cash,False,North,330.03
TX000616,S003,C005,2025-02-23 14:00:00,5,Points,True,North,291.78
TX000617,S001,C014,2025-03-23 08:00:00,4,QR,False,South,44.76
TX000618,S001,C015,2025-01-12 22:00:00,1,QR,False,North,34.06
TX000619,S003,C021,2025-02-25 14:00:00,1,Points,True,South,23.51
TX000620,S002,C030,2025-02-04 22:00:00,3,Points,False,South,140.98
TX000621,S003,C025,2024-12-28 22:00:00,14,Credit,True,East,703.66
TX000622,S004,C017,2025-04-28 12:00:00,1,Points,True,South,51.12
TX000623,S004,C024,2024-12-22 10:00:00,8,Points,True,East,198.76
TX000624,S004,C018,2025-01-11 08:00:00,3,Points,False,East,71.12
TX000625,S005,C007,2025-02-13 14:00:00,11,QR,False,East,482.31
TX000626,S002,C022,2024-12-14 06:00:00,10,Points,False,South,564.09
TX000627,S002,C026,2025-04-04 20:00:00,2,Cash,True,East,45.42
TX000628,S005,C018,2025-02-09 22:00:00,6,Cash,False,West,333.18
TX000629,S001,C028,2025-04-20 14:00:00,4,QR,False,North,158.29
TX000630,S004,C029,2025-01-27 10:00:00,13,Credit,False,South,609.66
TX000631,S004,C019,2025-04-21 12:00:00,13,Credit,False,North,415.93
TX000632,S001,C020,2025-01-01 14:00:00,14,QR,False,South,704.8
TX000633,S003,C007,2025-04-10 16:00:00,11,Cash,True,East,643.77
TX000634,S003,C008,2025-02-18 16:00:00,14,QR,False,West,259.4
TX000635,S002,C013,2025-01-27 12:00:00,13,Points,False,East,380.61
TX000636,S005,C027,2025-03-31 20:00:00,11,QR,False,South,584.35
TX000637,S002,C018,2025-04-16 08:00:00,13,Credit,True,East,244.84
TX000638,S003,C024,2025-03-18 14:00:00,4,Cash,False,West,122.59
TX000639,S001,C011,2025-04-13 08:00:00,2,Credit,True,North,36.61
TX000640,S002,C009,2025-03-31 00:00:00,2,Credit,True,North,84.84
TX000641,S004,C023,2025-03-10 06:00:00,11,Cash,False,East,241.08
TX000642,S004,C001,2025-02-27 20:00:00,6,Points,True,South,174.24
TX000643,S001,C022,2025-04-11 14:00:00,5,Cash,True,South,172.78
TX000644,S003,C008,2024-12-24 16:00:00,9,Cash,True,North,223.71
TX000645,S004,C021,2025-01-03 00:00:00,4,QR,False,West,175.98
TX000646,S004,C012,2024-12-01 22:00:00,5,Cash,True,East,77.81
TX000647,S005,C002,2025-04-15 20:00:00,1,QR,False,East,53.99
TX000648,S002,C015,2025-03-21 10:00:00,12,Credit,False,North,408.8
TX000649,S003,C021,2025-03-17 08:00:00,12,Cash,True,South,463.69
TX000650,S002,C024,2025-01-11 12:00:00,2,Points,True,East,82.21
TX000651,S003,C018,2025-02-01 18:00:00,3,QR,True,South,38.95
TX000652,S004,C017,2024-12-03 20:00:00,5,QR,False,South,239.25
TX000653,S005,C015,2025-01-30 12:00:00,12,Points,False,North,687.57
TX000654,S002,C020,2025-02-09 16:00:00,5,QR,True,South,179.98
TX000655,S004,C020,2024-12-08 10:00:00,4,QR,True,West,118.17
TX000656,S003,C009,2025-02-03 14:00:00,14,Points,False,West,689.36
TX000657,S002,C003,2025-01-20 08:00:00,10,Credit,False,North,460.18
TX000658,S002,C020,2025-02-19 18:00:00,3,Cash,False,East,127.65
TX000659,S004,C019,2025-04-15 10:00:00,9,Cash,True,South,524.41
TX000660,S002,C018,2025-02-24 02:00:00,1,Cash,True,West,39.09
TX000661,S005,C020,2025-01-04 18:00:00,6,Cash,False,North,134.51
TX000662,S005,C030,2024-12-10 12:00:00,7,Cash,False,North,78.67
TX000663,S004,C008,2025-01-21 08:00:00,10,Cash,True,South,326.73
TX000664,S003,C001,2025-03-12 14:00:00,4,QR,False,North,170.46
TX000665,S004,C024,2025-02-07 18:00:00,10,Cash,True,East,186.07
TX000666,S005,C024,2025-04-07 00:00:00,3,QR,False,South,33.86
TX000667,S001,C015,2025-04-17 10:00:00,8,Points,False,East,443.64
TX000668,S001,C019,2025-04-06 08:00:00,9,Credit,False,West,225.88
TX000669,S002,C030,2025-03-02 12:00:00,13,QR,False,West,432.93
TX000670,S002,C026,2025-01-04 08:00:00,1,Credit,True,West,14.55
TX000671,S001,C010,2025-03-27 14:00:00,11,Points,False,West,319.89
TX000672,S005,C012,2025-03-31 06:00:00,12,Cash,False,North,374.26
TX000673,S002,C028,2025-01-30 16:00:00,10,Credit,True,East,551.37
TX000674,S004,C006,2025-03-19 08:00:00,9,Credit,True,North,479.46
TX000675,S004,C029,2025-02-24 00:00:00,7,Points,True,North,136.15
TX000676,S005,C013,2025-02-02 08:00:00,1,Points,False,West,37.8
TX000677,S002,C004,2025-01-26 06:00:00,7,Points,True,East,325.94
TX000678,S004,C013,2025-03-29 02:00:00,5,QR,False,South,122.96
TX000679,S002,C017,2025-01-08 00:00:00,10,QR,True,South,297.22
TX000680,S002,C030,2025-02-15 14:00:00,13,Credit,False,South,770.17
TX000681,S004,C001,2024-12-16 22:00:00,13,Points,True,East,623.83
TX000682,S001,C005,2025-01-31 12:00:00,7,Credit,True,West,223.01
TX000683,S004,C028,2025-04-22 16:00:00,12,Cash,True,West,440.45
TX000684,S005,C024,2025-03-04 12:00:00,9,Points,False,East,371.6
TX000685,S003,C017,2025-04-10 22:00:00,8,QR,False,West,279.54
TX000686,S004,C018,2025-02-20 10:00:00,6,Points,True,East,183.49
TX000687,S002,C007,2025-02-23 00:00:00,2,Credit,False,East,55.93
TX000688,S002,C016,2024-12-08 22:00:00,8,QR,False,South,147.59
TX000689,S004,C008,2025-04-20 14:00:00,12,Cash,False,South,704.17
TX000690,S003,C012,2025-01-25 04:00:00,14,Cash,False,North,203.99
TX000691,S004,C014,2025-03-12 02:00:00,4,Credit,False,East,160.2
TX000692,S003,C019,2025-04-26 14:00:00,8,Points,True,South,463.84
TX000693,S003,C011,2024-12-04 00:00:00,7,Cash,False,South,201.23
TX000694,S005,C012,2025-03-27 00:00:00,4,Credit,True,South,90.48
