StudentID,Gender,Faculty,EducationLevel,GPA,StudyHours,ExtraActHours,NumFriends,LifeSatisfaction,ExerciseFreq,PersonalExpense
STU390,Male,Science,Grade 4,2.208646368,13,4,13,3,4,8324
STU391,Male,Business,Grade 4,3.632930219,13,4,11,4,3,9284
STU392,Male,Arts,Grade 6,2.914471246,9,2,12,4,6,2675
STU393,Female,Education,Grade 5,4,11,6,12,2,2,9023
STU394,Female,Business,Grade 5,2.594909098,14,3,15,4,1,6551
STU395,Male,Engineering,Grade 5,2.676652937,25,8,0,2,3,11467
STU396,Female,Education,Grade 6,2.551377943,10,5,11,3,3,12139
STU397,Female,Arts,Grade 5,2.91191972,16,3,8,2,2,8113
STU398,Female,Business,Grade 4,3.787608954,18,6,12,4,0,7925
STU399,Female,Education,Grade 6,3.505068668,14,2,12,5,0,8621
STU400,Male,Business,Grade 4,2.247723083,17,7,7,2,2,7790
STU401,Female,Business,Grade 4,3.602060038,16,3,17,4,2,9439
STU402,Female,Arts,Grade 6,3.341395643,13,4,17,4,3,7430
STU403,Male,Science,Grade 4,3.240693913,11,4,8,5,5,6580
STU404,Male,Education,Grade 5,2.657879583,11,12,0,1,1,8190
STU405,Female,Arts,Grade 6,2.695044851,22,5,6,4,4,7752
STU406,Female,Business,Grade 4,3.068533617,11,6,12,3,3,8672
STU407,Female,Arts,Grade 5,2.723418669,13,2,14,5,6,8545
STU408,Female,Science,Grade 5,3.656315992,8,8,1,1,4,10608
STU409,Female,Education,Grade 4,2.702022162,12,10,7,5,5,6848
STU410,Female,Science,Grade 5,2.026617814,9,1,19,2,2,7181
STU411,Male,Engineering,Grade 6,2.349271528,12,2,4,4,2,8525
STU412,Female,Education,Grade 4,2.381018314,11,4,8,4,5,4897
STU413,Female,Science,Grade 5,2.868325963,15,8,16,5,4,4479
STU414,Male,Business,Grade 5,3.108033017,24,5,13,2,4,8123
STU415,Male,Education,Grade 4,3.026900218,16,5,8,5,3,7139
STU416,Male,Education,Grade 4,3.230454499,14,3,14,3,3,6023
STU417,Male,Arts,Grade 4,2.873859988,13,6,19,4,3,8044
STU418,Female,Business,Grade 4,2.891546503,12,5,0,4,2,5526
STU419,Female,Engineering,Grade 6,3.875929987,20,8,12,3,2,4740
STU420,Female,Science,Grade 4,3.602678786,12,4,9,1,3,3764
STU421,Female,Arts,Grade 6,3.204150241,12,3,11,4,3,7165
STU422,Female,Science,Grade 6,3.458335238,19,4,13,5,4,7509
STU423,Female,Engineering,Grade 4,2.036892417,16,3,5,1,5,8758
STU424,Male,Engineering,Grade 6,2.588730691,23,2,10,1,2,8137
STU425,Female,Education,Grade 4,2.783898243,21,1,6,5,2,9498
STU426,Male,Engineering,Grade 4,2.594617019,17,4,19,3,3,8652
STU427,Male,Science,Grade 5,2.227131346,16,8,3,1,3,7472
STU428,Female,Business,Grade 4,3.210271901,12,5,11,4,0,11096
STU429,Male,Business,Grade 5,3.69287388,11,3,1,2,4,7847
STU430,Female,Education,Grade 6,2.993595139,18,3,19,1,3,10597
STU431,Male,Science,Grade 5,3.324091023,17,6,13,3,3,7829
STU432,Female,Science,Grade 6,2.978733023,20,5,8,5,0,6430
STU433,Male,Engineering,Grade 4,2.779180595,14,1,13,4,2,8415
STU434,Female,Science,Grade 6,3.45959828,13,5,5,2,1,12169
STU435,Female,Arts,Grade 6,2.28590453,18,2,4,1,4,8661
STU436,Female,Engineering,Grade 4,2.068298627,11,4,19,3,4,12130
STU437,Female,Arts,Grade 6,2.278850089,14,8,18,2,3,12728
STU438,Female,Education,Grade 4,3.426793989,19,1,17,2,2,6945
STU439,Male,Business,Grade 5,3.043605553,17,7,6,4,6,4181
STU440,Male,Education,Grade 4,3.18826899,19,6,0,4,3,7293
STU441,Male,Business,Grade 4,3.838461497,7,1,19,1,0,5550
STU442,Female,Education,Grade 6,2.418330163,16,5,8,1,4,7112
STU443,Male,Science,Grade 5,3.602085185,16,10,7,2,6,9416
STU444,Female,Arts,Grade 4,2.801837793,8,7,10,3,3,9209
STU445,Female,Business,Grade 5,2.725819562,14,6,6,2,4,7464
STU446,Male,Engineering,Grade 5,3.040610189,12,6,16,3,4,11411
STU447,Male,Arts,Grade 6,3.118868128,15,4,14,4,1,9448
STU448,Female,Engineering,Grade 4,2.89472893,14,6,7,3,1,9420
STU449,Male,Arts,Grade 6,3.305157151,16,5,19,3,2,5115
STU450,Female,Arts,Grade 4,3.042621538,15,4,11,4,3,9647
STU451,Female,Education,Grade 5,2.900334192,16,8,4,5,3,5714
STU452,Female,Business,Grade 4,2.791857932,10,7,7,2,2,8878
STU453,Female,Business,Grade 4,3.119173233,15,3,4,1,2,10285
STU454,Female,Arts,Grade 5,2.321671086,18,10,13,3,3,7106
STU455,Male,Science,Grade 5,2.462768085,12,4,3,1,2,5973
STU456,Male,Science,Grade 4,2.816274965,18,4,14,1,2,6183
STU457,Female,Engineering,Grade 6,3.27243753,21,7,19,2,3,8345
STU458,Female,Engineering,Grade 4,4,17,5,9,5,4,11624
STU459,Male,Education,Grade 5,2.920337182,16,5,16,5,3,5897
STU460,Male,Arts,Grade 6,2.112884354,16,5,3,5,5,8353
STU461,Female,Engineering,Grade 5,2.604876245,17,2,0,5,1,6271
STU462,Male,Engineering,Grade 5,3.329445925,17,3,5,4,4,5163
STU463,Female,Arts,Grade 6,2.514858946,13,4,7,1,3,9669
STU464,Male,Education,Grade 5,2.347127371,11,2,3,1,4,6931
STU465,Female,Engineering,Grade 5,3.326834451,18,2,13,4,1,10725
STU466,Male,Education,Grade 5,3.23244003,12,4,1,2,3,5389
STU467,Female,Business,Grade 5,2.263729629,11,1,4,3,3,11448
STU468,Male,Education,Grade 5,2.552503327,16,1,14,5,2,9556
STU469,Male,Science,Grade 5,3.622335088,11,5,18,5,5,6898
STU470,Female,Science,Grade 5,3.426422135,16,3,13,4,2,9775
STU471,Male,Education,Grade 5,2.401314242,14,3,6,5,4,9425
STU472,Female,Science,Grade 5,2.005555323,15,5,8,4,3,11725
STU473,Male,Business,Grade 4,3.134258958,11,4,0,3,2,5278
STU474,Female,Arts,Grade 4,2.851966002,14,3,19,1,3,6810
STU475,Male,Science,Grade 5,3.090870948,15,0,9,5,4,6213
STU476,Female,Science,Grade 4,3.317330972,19,7,10,2,3,7225
STU477,Male,Education,Grade 6,2.521865291,18,6,11,4,4,5005
STU478,Female,Business,Grade 4,2.783927237,18,5,0,3,1,5083
STU479,Male,Arts,Grade 5,2.550470738,13,5,7,2,3,8184
STU480,Female,Education,Grade 5,2.568382484,8,4,5,1,6,5864
STU481,Female,Education,Grade 4,3.282379597,10,7,11,2,5,7807
STU482,Female,Business,Grade 5,3.072034291,18,8,8,4,2,7742
STU483,Male,Arts,Grade 6,2.218529115,13,3,3,5,4,6094
STU484,Female,Business,Grade 6,3.362551821,17,4,5,1,3,10166
STU485,Male,Arts,Grade 5,2.824964963,9,6,2,4,2,5642
STU486,Female,Business,Grade 6,3.385582703,13,4,1,3,5,9182
STU487,Male,Education,Grade 6,2.492630977,12,5,17,2,3,6094
STU488,Female,Education,Grade 4,2.537155991,16,6,4,2,2,8139
STU489,Male,Engineering,Grade 6,3.125856149,18,2,11,1,1,8126
STU490,Male,Science,Grade 4,2.451769956,19,11,1,1,1,6844
STU491,Female,Business,Grade 5,2.862559415,18,5,4,3,2,9439
STU492,Male,Engineering,Grade 4,2.394963269,16,5,17,3,6,9967
STU493,Male,Science,Grade 5,2.804315133,15,5,5,1,1,7825
STU494,Female,Business,Grade 5,2.984072884,15,3,10,4,2,11103
STU495,Male,Arts,Grade 5,3.007628967,14,4,6,4,2,6985
STU496,Male,Science,Grade 5,2.817626364,11,8,15,1,4,8476
STU497,Male,Education,Grade 5,3.16667515,17,6,7,2,4,7056
STU498,Female,Engineering,Grade 4,3.073899523,15,6,2,5,1,9962
STU499,Male,Science,Grade 5,2.955316668,14,7,10,3,4,8423
STU500,Female,Science,Grade 6,2.687074734,15,5,19,4,2,10032
STU501,Male,Education,Grade 6,3.534121875,14,8,18,5,2,7641
STU502,Male,Business,Grade 5,3.193143604,10,5,10,2,3,6233
STU503,Male,Arts,Grade 6,2.481945568,13,2,8,3,0,6771
STU504,Female,Education,Grade 4,3.324441938,10,1,11,4,3,9452
STU505,Male,Arts,Grade 4,3.437746818,20,6,15,4,4,6033
STU506,Male,Business,Grade 5,2.95921762,13,8,4,2,3,10974
STU507,Female,Science,Grade 5,2.992456337,10,6,1,2,3,8735
STU508,Male,Arts,Grade 5,1.97056466,8,4,9,4,4,5629
STU509,Female,Engineering,Grade 6,2.578279462,15,6,1,4,2,8883
STU510,Female,Engineering,Grade 6,3.421847208,12,4,3,5,2,6598
STU511,Male,Education,Grade 4,2.608688401,18,2,15,2,1,4983
STU512,Female,Business,Grade 6,2.920079039,24,2,5,2,0,8993
STU513,Male,Education,Grade 4,2.570689935,17,2,9,5,6,8327
STU514,Female,Education,Grade 6,3.115407792,15,7,6,2,4,10079
STU515,Female,Education,Grade 4,3.196871278,13,4,4,1,1,8784
STU516,Male,Engineering,Grade 5,3.210237331,17,6,12,3,3,6669
STU517,Female,Engineering,Grade 6,2.43031952,14,5,8,1,2,10124
STU518,Female,Education,Grade 4,3.053351053,14,4,8,2,2,6566
STU519,Female,Engineering,Grade 6,3.788284881,15,2,14,5,4,6554
STU520,Female,Business,Grade 5,3.374244369,12,6,3,4,3,7664
STU521,Female,Education,Grade 4,3.046665618,15,5,0,2,2,5094
STU522,Male,Engineering,Grade 6,2.034512829,10,3,19,4,4,9994
STU523,Female,Arts,Grade 6,2.875321761,18,5,13,3,3,7659
STU524,Male,Education,Grade 5,3.82318279,25,1,18,1,2,7895
STU525,Female,Education,Grade 5,3.659303418,9,4,0,3,2,12243
STU526,Male,Business,Grade 4,3.230709162,20,6,9,4,4,9095
STU527,Male,Science,Grade 6,2.640334794,10,1,3,3,1,5800
STU528,Female,Science,Grade 6,3.026139491,13,5,17,4,3,10667
STU529,Female,Business,Grade 5,3.386740417,13,4,11,1,2,8369
STU530,Female,Business,Grade 5,3.470269597,16,7,6,4,3,5770
STU531,Male,Business,Grade 4,3.156310153,15,8,5,1,2,8429
STU532,Female,Science,Grade 6,3.427519841,14,3,8,2,4,7989
STU533,Male,Business,Grade 6,2.97065371,9,4,1,4,2,5462
STU534,Male,Engineering,Grade 4,2.948546668,8,8,14,3,4,8595
STU535,Male,Education,Grade 4,2.770542489,14,1,12,5,3,8988
STU536,Female,Education,Grade 5,3.212268416,16,5,10,3,2,3622
STU537,Female,Arts,Grade 5,3.500170136,15,9,18,5,4,7859
STU538,Male,Arts,Grade 4,3.354221935,19,5,5,3,3,10497
STU539,Male,Education,Grade 4,2.390981759,16,3,8,4,2,7095
STU540,Female,Engineering,Grade 6,2.417762842,15,3,11,2,4,8789
STU541,Male,Science,Grade 4,3.551819942,9,4,10,4,3,8764
STU542,Female,Science,Grade 4,3.088286407,21,3,2,1,3,3276
STU543,Male,Engineering,Grade 6,3.107824076,12,4,17,2,1,7000
STU544,Female,Science,Grade 4,3.096557317,16,9,12,4,3,9888
STU545,Male,Business,Grade 5,3.875819751,14,7,12,2,4,8958
STU546,Female,Education,Grade 5,2.776857591,10,5,14,1,4,10039
STU547,Male,Education,Grade 6,3.558317068,17,5,18,5,1,7820
STU548,Female,Engineering,Grade 4,3.116803512,13,2,14,2,6,10377
STU549,Female,Science,Grade 5,2.19974351,19,7,14,2,3,10168
STU550,Male,Arts,Grade 5,2.58757386,21,3,4,1,3,11707
STU551,Male,Arts,Grade 5,2.696484708,18,5,4,4,3,11138
STU552,Female,Science,Grade 5,3.546554007,17,2,1,5,5,8097
STU553,Male,Arts,Grade 4,3.613648903,14,2,17,2,1,4354
STU554,Female,Engineering,Grade 4,3.176926925,12,4,5,2,5,6825
STU555,Male,Engineering,Grade 4,2.73861336,16,4,17,2,1,6927
STU556,Female,Science,Grade 4,2.544509442,16,8,6,2,3,7137
STU557,Female,Arts,Grade 5,3.568790509,15,9,19,1,4,6596
STU558,Female,Engineering,Grade 6,2.357723796,8,10,19,2,3,10508
STU559,Female,Engineering,Grade 6,2.948054858,13,8,2,5,6,8077
STU560,Female,Business,Grade 5,4,17,10,16,1,2,8427
STU561,Female,Business,Grade 5,2.740106406,14,2,19,2,1,7473
STU562,Male,Engineering,Grade 6,2.364150885,15,7,18,5,2,6441
STU563,Male,Science,Grade 6,2.117270987,17,6,7,3,6,9091
STU564,Male,Education,Grade 5,4,23,6,18,3,5,8197
STU565,Female,Education,Grade 5,3.17431355,21,6,18,5,3,10381
STU566,Female,Engineering,Grade 4,2.565462196,16,5,5,2,5,10603
STU567,Female,Engineering,Grade 4,2.90543169,8,4,19,2,1,8535
STU568,Female,Engineering,Grade 6,2.668522091,9,4,7,1,2,8438
STU569,Male,Science,Grade 5,2.06822198,12,4,2,2,2,7227
STU570,Male,Business,Grade 6,3.394058717,16,3,4,1,5,10606
STU571,Female,Engineering,Grade 4,3.016906411,23,6,0,2,5,9876
STU572,Male,Engineering,Grade 4,3.352491889,12,4,0,4,0,9129
STU573,Male,Arts,Grade 6,3.003275243,15,8,0,4,1,7694
STU574,Female,Science,Grade 4,3.065622618,19,4,5,5,1,8822
STU575,Male,Engineering,Grade 5,1.882588809,13,5,1,4,0,9319
STU576,Female,Arts,Grade 6,3.453923876,11,6,11,3,3,6495
STU577,Male,Education,Grade 5,2.455845124,12,4,16,3,2,8278
STU578,Female,Engineering,Grade 5,2.583958212,16,5,9,1,2,6212
STU579,Female,Engineering,Grade 4,2.736063848,13,1,4,3,1,7248
STU580,Female,Arts,Grade 5,1.970658214,15,2,4,2,1,8977
STU581,Female,Science,Grade 6,2.708721746,16,4,1,1,3,10321
STU582,Male,Engineering,Grade 5,2.673907944,12,3,11,4,5,7198
STU583,Female,Education,Grade 5,2.811083266,16,2,4,4,7,5348
STU584,Female,Engineering,Grade 5,2.149410241,22,5,14,3,3,8018
STU585,Female,Education,Grade 5,3.463854442,12,7,19,3,5,8227
STU586,Male,Business,Grade 5,3.199028289,14,5,17,2,6,6345
STU587,Female,Business,Grade 4,2.567979902,14,2,5,4,3,6988
STU588,Male,Education,Grade 6,2.709226794,13,8,13,3,3,7803
STU589,Female,Science,Grade 4,3.419074164,10,4,10,4,3,9847
STU590,Male,Engineering,Grade 6,2.871262484,9,3,7,4,2,5506
STU591,Male,Engineering,Grade 6,2.379732085,20,3,8,3,2,7657
STU592,Female,Business,Grade 6,2.958204065,16,8,5,4,4,10785
STU593,Male,Education,Grade 6,2.456078484,12,5,2,3,1,6767
STU594,Female,Engineering,Grade 6,2.646063413,10,3,7,5,5,9010
STU595,Female,Engineering,Grade 5,2.97468795,20,10,15,3,2,7994
STU596,Female,Science,Grade 4,3.527605732,12,4,18,4,2,9204
STU597,Male,Arts,Grade 4,4,10,3,0,5,3,8036
STU598,Male,Business,Grade 5,3.681307811,8,6,12,4,3,8676
STU599,Female,Business,Grade 6,2.964071881,6,2,11,4,5,9833
STU600,Female,Arts,Grade 4,4,21,7,19,5,0,9281
STU601,Male,Engineering,Grade 5,3.279134672,20,2,7,2,5,9352
STU602,Female,Science,Grade 5,2.51015573,20,7,13,5,4,9662
STU603,Female,Science,Grade 4,3.047274926,20,5,5,4,0,7476
STU604,Female,Business,Grade 4,2.671541677,18,9,2,4,5,5914
STU605,Male,Science,Grade 6,2.376047037,15,3,2,2,3,11628
STU606,Male,Arts,Grade 6,2.412888111,14,4,13,5,1,8727
STU607,Male,Engineering,Grade 4,2.926382911,20,5,2,3,3,10307
STU608,Female,Arts,Grade 6,3.377102995,15,4,11,4,5,3795
STU609,Female,Education,Grade 5,3.534101628,13,7,11,5,3,11350
STU610,Female,Business,Grade 6,2.377641042,17,7,16,1,4,6804
STU611,Male,Science,Grade 6,2.848370659,11,3,10,4,3,8434
STU612,Female,Education,Grade 5,3.24329534,7,5,8,3,4,7146
STU613,Female,Science,Grade 6,3.075929298,24,7,4,4,1,4718
STU614,Female,Engineering,Grade 5,3.347273184,15,8,10,5,4,8454
STU615,Female,Engineering,Grade 6,2.782653148,15,3,6,2,5,11167
STU616,Male,Engineering,Grade 4,3.636457618,14,3,9,1,3,7128
STU617,Male,Science,Grade 6,2.997878989,13,8,8,3,5,7014
STU618,Female,Education,Grade 4,3.378862068,16,2,19,4,1,10758
STU619,Male,Engineering,Grade 4,2.809613143,11,5,14,3,2,8423
STU620,Male,Education,Grade 4,3.029195472,19,5,10,2,4,6418
STU621,Female,Science,Grade 4,2.201987074,14,3,2,1,5,6791
STU622,Female,Education,Grade 4,2.581622365,12,7,14,3,3,7304
STU623,Male,Science,Grade 5,2.896268156,10,4,16,5,5,9516
STU624,Female,Science,Grade 5,3.050030772,14,4,2,5,1,4505
STU625,Male,Business,Grade 5,4,13,4,19,3,5,7847
STU626,Female,Science,Grade 4,2.809050004,20,5,3,1,3,8218
STU627,Male,Science,Grade 6,2.311679884,11,7,10,4,2,9068
STU628,Female,Arts,Grade 5,3.85124236,14,2,6,5,1,8778
STU629,Male,Engineering,Grade 6,3.539418876,18,5,19,4,3,7374
STU630,Male,Business,Grade 6,2.421743898,13,7,13,4,4,5703
STU631,Male,Business,Grade 4,3.232631035,17,5,3,3,5,8961
STU632,Female,Business,Grade 4,3.417603212,19,0,12,5,4,10101
STU633,Male,Arts,Grade 4,3.081912557,11,4,0,3,3,6767
STU634,Male,Science,Grade 5,3.16291096,18,0,17,2,1,6419
STU635,Female,Engineering,Grade 4,2.683871916,12,3,12,4,2,7761
STU636,Female,Education,Grade 5,3.251894666,13,9,2,1,3,9146
STU637,Male,Science,Grade 5,2.75432286,15,3,7,4,7,7845
STU638,Male,Arts,Grade 5,1.677302927,13,5,17,1,5,10140
STU639,Female,Science,Grade 5,3.098132986,19,5,1,3,3,8920
STU640,Female,Science,Grade 4,2.162025343,18,6,19,5,4,8341
STU641,Female,Arts,Grade 5,3.506747082,24,2,5,4,2,4349
STU642,Female,Business,Grade 4,2.434589928,21,6,17,2,5,10094
STU643,Female,Business,Grade 4,1.773497896,9,5,17,4,4,3239
STU644,Male,Engineering,Grade 5,2.11535442,16,5,8,1,1,3855
STU645,Female,Engineering,Grade 4,2.979261671,16,4,14,1,3,6816
STU646,Male,Business,Grade 6,3.093253906,12,5,2,1,3,10161
STU647,Male,Education,Grade 4,2.293681592,13,2,8,5,2,8213
STU648,Male,Science,Grade 4,2.463805873,17,4,17,2,0,7435
STU649,Female,Education,Grade 5,2.995965556,19,1,19,2,3,8008
STU650,Male,Science,Grade 5,3.486113879,20,5,19,1,4,10340
STU651,Male,Business,Grade 4,2.39495891,11,6,6,2,2,3838
STU652,Female,Engineering,Grade 5,3.189587631,20,3,16,2,3,8071
STU653,Male,Engineering,Grade 6,2.130654686,27,3,2,3,5,6419
STU654,Male,Education,Grade 6,3.157944368,11,3,6,2,4,6916
STU655,Female,Engineering,Grade 5,3.377896041,12,7,12,1,3,10133
STU656,Male,Business,Grade 4,3.262103305,11,10,8,5,2,6019
STU657,Male,Education,Grade 6,3.49719889,10,10,8,3,0,6471
STU658,Male,Science,Grade 6,3.4638712,17,11,4,2,4,8357
STU659,Female,Engineering,Grade 4,3.923465908,10,4,3,3,1,6543
STU660,Female,Arts,Grade 5,3.05430921,17,5,8,4,2,10540
STU661,Female,Engineering,Grade 6,3.924945693,21,5,5,3,3,9202
STU662,Male,Science,Grade 4,2.527950455,13,2,9,3,1,6928
STU663,Male,Education,Grade 4,2.897329128,14,6,17,3,4,10754
STU664,Female,Science,Grade 6,2.942498413,19,6,2,2,1,9683
STU665,Male,Arts,Grade 5,2.47860777,15,7,19,3,4,10137
STU666,Male,Business,Grade 6,1.819670566,16,8,6,5,3,6331
STU667,Female,Engineering,Grade 4,3.434649181,19,5,11,2,2,9859
STU668,Female,Education,Grade 6,2.535032923,13,6,4,1,9,5680
STU669,Male,Business,Grade 5,2.799585496,18,5,16,4,2,9177
STU670,Male,Science,Grade 4,3.792292632,14,3,18,1,2,5519
STU671,Male,Education,Grade 5,3.286042538,16,3,3,2,5,5595
STU672,Female,Business,Grade 6,3.870105727,11,2,11,1,4,7695
STU673,Female,Education,Grade 6,3.060265517,14,3,14,4,1,7719
STU674,Female,Arts,Grade 5,3.277746364,16,4,1,3,3,8053
STU675,Female,Arts,Grade 6,2.879664221,20,12,14,1,1,8664
STU676,Male,Engineering,Grade 5,2.575651851,12,7,10,2,5,8283
STU677,Female,Engineering,Grade 6,3.275896477,12,8,0,5,6,10485
STU678,Female,Arts,Grade 5,2.782049395,10,3,13,4,4,7533
STU679,Female,Education,Grade 5,3.322260983,16,6,3,1,1,7603
STU680,Female,Arts,Grade 4,2.714765491,14,6,5,5,2,5605
STU681,Female,Engineering,Grade 4,2.912308374,14,6,7,4,8,7666
STU682,Male,Arts,Grade 5,2.952358747,9,3,19,1,2,5542
STU683,Male,Arts,Grade 6,3.538482513,7,5,1,2,1,6524
STU684,Female,Education,Grade 6,2.787825679,14,6,3,5,7,6626
STU685,Male,Business,Grade 6,3.59349506,18,4,16,5,1,8080
STU686,Female,Engineering,Grade 5,2.54757413,22,6,8,1,2,9668
STU687,Female,Education,Grade 5,3.134928796,10,5,18,1,3,6088
STU688,Male,Arts,Grade 5,2.656199686,21,8,7,2,8,11296
STU689,Male,Arts,Grade 5,3.557872911,13,7,8,2,3,9032
STU690,Female,Business,Grade 4,2.590668252,16,4,12,3,3,6386
STU691,Female,Engineering,Grade 5,2.641633628,14,5,7,1,1,10394
STU692,Female,Engineering,Grade 6,2.371848783,21,3,13,2,4,7604
STU693,Male,Science,Grade 4,3.051520307,16,5,17,1,0,7597
STU694,Female,Engineering,Grade 6,3.295524352,20,10,17,2,2,6552
STU695,Female,Business,Grade 5,3.241564592,13,4,9,4,4,8989
STU696,Female,Science,Grade 4,2.92788102,10,6,19,2,5,6273
STU697,Male,Science,Grade 5,2.669729434,22,5,0,2,2,6163
STU698,Female,Arts,Grade 4,2.860660041,12,4,11,4,2,4433
STU699,Female,Arts,Grade 6,2.879735239,12,1,2,4,5,9985
STU700,Male,Engineering,Grade 5,3.126305214,14,8,19,3,1,7123
STU701,Female,Science,Grade 5,3.091926405,22,5,11,2,2,11485
STU702,Female,Arts,Grade 4,3.869859537,18,3,17,4,0,9063
STU703,Male,Business,Grade 4,3.019818033,13,4,11,3,3,9755
STU704,Female,Arts,Grade 5,3.180400484,17,3,6,3,5,10041
STU705,Male,Arts,Grade 4,3.035727903,15,6,2,1,3,8322
STU706,Male,Science,Grade 5,2.83663322,19,7,6,4,4,8942
STU707,Female,Science,Grade 4,3.177037251,15,6,12,5,1,10209
STU708,Female,Education,Grade 6,2.789669703,18,4,10,4,6,9063
STU709,Female,Business,Grade 4,2.970891374,18,1,19,4,7,6566
STU710,Female,Science,Grade 6,3.579634269,17,5,19,3,3,6867
STU711,Male,Engineering,Grade 4,2.757320286,9,4,16,4,3,8356
STU712,Female,Business,Grade 4,3.193671968,16,4,14,4,5,5645
STU713,Male,Business,Grade 5,1.759325449,17,9,5,3,4,7156
STU714,Female,Science,Grade 4,2.907328045,17,4,5,3,7,7200
STU715,Female,Business,Grade 4,2.753940635,22,2,6,1,7,5460
STU716,Female,Science,Grade 6,3.060130217,13,2,8,1,4,8582
STU717,Male,Arts,Grade 4,2.881881612,12,5,8,4,7,9766
STU718,Female,Education,Grade 5,3.070758888,15,4,17,4,3,8814
STU719,Female,Arts,Grade 6,2.810666857,9,5,0,2,1,4109
STU720,Female,Science,Grade 5,3.19316735,5,4,17,5,2,6335
STU721,Female,Science,Grade 5,2.142678999,17,6,17,2,2,9950
STU722,Male,Arts,Grade 5,3.055706148,14,6,11,2,2,9210
STU723,Female,Engineering,Grade 5,2.531460375,17,7,0,4,1,9865
STU724,Male,Engineering,Grade 6,3.583933272,11,11,18,3,0,6819
STU725,Male,Engineering,Grade 4,2.523393007,10,3,13,3,6,7797
STU726,Male,Science,Grade 5,3.497610342,10,7,13,5,2,11159
STU727,Male,Business,Grade 6,2.994233679,9,6,15,3,5,6095
STU728,Male,Science,Grade 5,2.085618588,16,2,5,4,0,7797
STU729,Male,Business,Grade 4,2.561866325,17,2,16,3,3,8404
STU730,Female,Arts,Grade 6,3.423900512,12,8,12,1,2,7327
STU731,Male,Education,Grade 6,3.395504412,16,3,18,5,1,7327
STU732,Male,Business,Grade 4,2.350324614,15,6,19,3,2,13269
STU733,Male,Engineering,Grade 6,3.781427863,13,5,1,3,1,8461
STU734,Female,Science,Grade 4,2.987717896,14,7,9,1,4,9206
STU735,Female,Arts,Grade 6,3.442422827,16,3,8,2,3,11059
STU736,Male,Engineering,Grade 6,2.394079325,15,5,11,4,4,6255
STU737,Female,Arts,Grade 4,2.772025492,12,0,7,3,1,6859
STU738,Male,Education,Grade 4,3.207952135,21,4,8,1,0,4957
STU739,Male,Science,Grade 6,2.843418274,9,3,10,1,3,7021
STU740,Female,Science,Grade 6,1.539604478,19,6,0,2,3,7920
STU741,Male,Education,Grade 4,2.904608832,17,8,10,3,4,8171
STU742,Female,Science,Grade 4,2.017650928,17,3,18,2,4,8541
STU743,Female,Business,Grade 6,2.464653729,14,2,1,5,4,7803
STU744,Male,Arts,Grade 6,2.298566104,20,3,13,1,6,8974
STU745,Male,Engineering,Grade 6,3.566277729,16,4,3,4,3,8798
STU746,Female,Education,Grade 4,3.723177552,19,3,19,1,4,6305
STU747,Male,Business,Grade 6,3.170781966,21,3,14,2,1,9404
STU748,Male,Engineering,Grade 5,2.884965649,16,4,1,4,0,10465
STU749,Male,Engineering,Grade 4,3.01416939,18,5,15,4,5,10661
STU750,Female,Education,Grade 6,3.565927418,11,5,3,1,4,8337
STU751,Female,Business,Grade 4,2.008285853,17,8,1,4,2,9943
STU752,Male,Engineering,Grade 5,2.462449055,12,6,14,3,4,11051
STU753,Female,Engineering,Grade 4,3.502021201,19,4,18,1,1,9507
STU754,Female,Business,Grade 6,3.606135489,17,5,18,2,3,7268
STU755,Female,Science,Grade 5,3.29486065,10,8,15,5,0,9252
STU756,Female,Engineering,Grade 5,2.477514217,15,4,11,2,3,8601
STU757,Female,Arts,Grade 6,3.494774491,12,2,2,3,2,10535
